Quels sont les passions de Jean-François de La Pérouse,Passionné de géographie et de science maritime
Qui avait des doutes sur le projet ,La Pérouse
Qui a eu l'idée de l'expédition,Louis XVI
Qui ont déjà navigué l'océan pacifique,Cook et de Bougainville
Qui ont déjà navigué l'océan pacifique,Cook et de Bougainville
de quelle nationnalité est benjamin raich,autrichien
quand a-t-il été champion du monde,1996
où a-t-il été champion du monde en 1996,Schwytz
quelle discipline pratique-t-il,slalom
quelle discipline pratique-t-il,slalom
quand a-t-il concourru en slalom géant pour la première fois,1997
quand a-t-il concourru en slalom géant pour la première fois,1997
qui écrit le rapport d'oslo,Mayer
qu'est-ce qu'il y avait dans le paquet,un tube à vide utilisé dans une fusée d'artillerie et le document
a quoi ont servi ces recherches,la mise au point de contre-mesures électroniques
a quoi ont servi ces recherches,la mise au point de contre-mesures électroniques
a quoi ont servi ces recherches,victoire du Royaume-Uni durant la bataille d'Angleterre
a qui a été envoyé le paquet,MI6
qu'a permis de faire ce rapport,contre-mesures électroniques, particulièrement contre les radars de navigation et de ciblage des armées allemandes
quand commence la JGS ,En 1932
Combien de membres dans la JGS ,deux ou trois dizaines de milliers
contre qui se bat la JGS ,nazis
pourquoi la jgs a du succès ,augmentation du chômage
que fait la jgs ,distributions de tracts, ventes à la criée de journaux, chaulages nocturnes et meetings
que fait la jgs ,distributions de tracts, ventes à la criée de journaux, chaulages nocturnes et meetings
Sur quoi portent les revendications sociales,les salaires
Combien la pétition compte-t-elle de signatures,3 000
Combien d'ouvriers prennent part au rassemblement,1 500
Combien d'ouvriers prennent part au rassemblement,1 500
Combien d'ouvriers prennent part au rassemblement,1 500
Quand les organisations syndicales ont-elles organisé un meeting,18 janvier
A partir de quel jour est-ce qu'ils décident de faire grève,mardi suivant
A partir de quel jour est-ce qu'ils décident de faire grève,à partir du mardi suivant
Par qui sont ils battus en 1985 ,la Juventus
Par qui sont ils battus en 1985 ,Juventus
Devant combien de joueurs gagnent ils en 1985 ,40 211
Devant combien de joueurs gagnent ils en 1985 ,40 211
À quelle étape sont ils éliminés en 1987 ,demi-finale
Dans quelle compétition les Girondins sont éliminé en 1987 ,Coupe des Coupes
Dans quelle compétition les Girondins sont éliminé en 1987 ,Coupe des Coupes
Par qui les Girondins sont ils battus en 1987 ,Lokomotive Leipzig
Quel est le rang mondial de la Chine ,deuxième
Quel est le nombre de vente de voitures en Chine en 2010 ,18 millions
Quels investissements ont été importants ,Les investissements de groupes occidentaux et japonais
Quels investissements ont été importants ,groupes occidentaux et japonais
En quelle année la Chine devient première ,2009
Quelles compagnies automobiles étaient en tête ,General Motors et Volkswagen
De quel personnage est inspiré Obélix ,Oumpah-Pah
En quelle année René Goscinny et Albert Uderzo ont ils créé Oumpah-Pah ,1958
Qui est l'acolyte d'Oumpah-Pah ,le chevalier français Hubert de la Pâte Feuilletée
Quel est le point commun entre Obélix et Oumpah-Pah ,force surhumaine
Quel est le point commun entre Obélix et Oumpah-Pah ,sa force surhumaine (force naturelle sans l’aide de potion) est son grand physique
Quel est le point commun entre Obélix et Oumpah-Pah ,grand physique
Quand a commencé la construction de l'usine automobile de KdF-Stadt ,26 mai 1938
Sur les terres de quelle château a été construite la ville de KdF-Stadt ,Wolfsbourg
Sur les terres de quelle château a été construite la ville de KdF-Stadt ,Wolfsbourg
En quelle année a débuté la seconde guerre mondiale ,1939
Quel le nom de l'équivalent allemand de la Jeep ,Kübelwagen
Quel est l'ancien nom de Wolfsburg,KdF-Stadt
Qu'est-ce qui doit être placé à la droite du trône pour que le roi des chats apporte son aide ,un coussin destiné à un chat-garou
Qui est le roi des chats ,Grimrr Demi-Patte
Qui est le gouverneur de Belatona ,Lord Bradburn
Dans quel tome a lieu l'assaut durant lequel Saphira est blessée par une Dauthdaert ,tome 4
Qui a retrouvé Roran ,Eragon, Arya et Lupusànghren
Qui est mort en 1724 ,Ses parents
Qui est mort en 1724 ,Ses parents
Qui est mort en 1724 ,Ses parents
À quel âge Charles de Rohan-Soubise est-il orphelin ,neuf ans
Quel est la différence d'âge entre Soubise et le roi ,cinq ans
Où sont mort les parents de Soubise ,Paris
Qui est le père de Charles ,Jules de Rohan
Qui est le père de Charles ,Jules de Rohan
Quelle forme intrinsèque distingue la compilation du Qoran,forme canonique
Quelle figure emblématique caractérise un prophète éminent ,calife
Année de décès du prophète othman bin affan,mort en 656
Quelle est l’année de naissance de Othman bit affan ,né en 574
Citez une figure emblématique de prophète musulman ,Othman ibn Affan
Citez un facteur de pollution atmosphérique ,gaz à effet de serre
Quel est le problème  écologique d’une centrale électrique ,gaz à effet de serre
Quelle quantité de pollution a été générée par la centrale électrique,2,25 millions de tonnes
Quelle quantité de pollution a été générée par la centrale électrique,346 tonnes de gaz carbonique
Quel atout possède la technologie 7H,beaucoup moins polluante
Quel atout possède la technologie 7H,moins polluante
Sur quelle avancée scientifique s’est appuyé Général Electric ,technologie 7H
Citez un déboire auquel a été confronté hydro-Quebec,opposition à la ligne Hertel-Des Cantons
Citez un insuccès connu par la société hydro-Québec ,échec du projet Grande-Baleine
Décrivez les polémiques auxquelles est confronté hydro Québec,controverses
A quels écueils est confrontée l’industrie électrique nord américaine ,difficile d'obtenir les autorisations nécessaires
Quelle cause resume la situation économique de l’industrie électrique nord américaine ,conjoncture est défavorable
Quelle est la durée du cycle long qui agit sur les marées ,18,6 ans
Quel est ce mécanisme des marées,  cyclique,  qui agit au long court et qui en accentue les effets ,le réchauffement climatique
Quel est ce mécanisme des marées,  cyclique,  qui agit au long court et qui en accentue les effets ,cycle long
S'agissant du volume des océans,  de combien de fois l'augmentation liée au cycle long est-il supérieur à celle liée au réchauffement climatique ,20 fois
Quelle est la période où on devrait observer une diminution de la montée océanique ,2015 à 2025
Quelle pourrait être la cause d'un ralentissement de l'érosion des côtes ,phase décroissante de ce cycle
Quels sont les astres proches de la terre ayant un impact sur le phénomène des marées ,Lune et le Soleil
Quels sont les astres ayant un pouvoir d’attraction négligeable sur les marées ,Les autres corps célestes
Quels sont les astres ayant un pouvoir d’attraction négligeable sur les marées ,Les autres corps célestes
Quels sont les astres qui participent au mouvement des marées ,la Lune et le Soleil
Quels sont les astres qui participent au mouvement des marées ,la Lune et le Soleil
Quel est la loi physique universelle qui provoque les marées ,attractions
Après la Lune , quel autre astre participe au mouvement des marées ,Soleil
Quelle est la technique de guerre utilisée par Napoleon en 1806 contre le royaume uni ,le blocus continental
Quelle est la période antérieure à celle de napoleon lui ayant inspiré des stratégies militaires ,la Révolution
Qu’a t-on rédigé pendant la révolution française ,un Code civil français
Sous Napoléon , qu’est ce qui a contribué à la signature de paix D’avec les royalistes vendéens ,La rédaction d’un Code civil français
Quel écrit français peut on considérer comme facteurs d’apaisement politique ,La rédaction d’un Code civil français
Quel est l’objet céleste participant au phénomène des marées océaniques ,la Lune
Quel est l’objet céleste autre que la lune qui participe au mouvements des marées ,le Soleil
Comment nomme t-on la force physique issue de la rotation de la Terre ,force centripète
Comment nomme t-on la force physique issue de la rotation de la Terre ,force centripète
Comment s’appelle le point moyen pondéré des forces de gravitations multiples ,barycentre Terre-Lune
Qu’est ce qui participe également au phénomènes de marées ,inertie du déplacement de l'eau
comment appelle t-on une marrée imperceptible qui soit ni atmosphérique ni océanique ,marées crustales
Quelle est la cause d’une perception de marées sur les côtes,la différence entre la marée crustale et la marée océanique
Quelle est la cause d’une perception de marées sur les côtes,la différence entre la marée crustale et la marée océanique
Quelle est la cause d’une perception de marées sur les côtes,différence entre la marée crustale et la marée océanique
Fondamentalement, qu’est ce qui provoque les marées ,la différence entre la marée crustale et la marée océanique
Fondamentalement, qu’est ce qui provoque les marées ,lois de la gravité
Quel est le satellite de Jupiter contraint à des forces de marées colossales ,Io
Comment s’appellent le satellite le plus proche de Jupiter ,Io
Comment s’appellent le satellite le plus proche de Jupiter ,Io
Quels sont les différentes caractéristiques de la cité des Eldars noirs leur permettant de frapper l'univers matériel ,cité sombre et tentaculaire
Pourquoi Commoragh peut-elle être infiniment grande ,fait qu'elle soit dans la Toile
Quelle est la caractéristique urbaine de Commoragh qui la protège des ennemis,cité sombre et tentaculaire
où se cachent les créatures immondes et monstrueuses de Commoragh ,dédale que surplombe les hautes tours noires et effilées
Au'est ce qui a dénaturé le genre Eldars,toutes sortes d'horreurs
Quel droit fait valoir le président de la région ,le droit de préemption du conseil régional
Quel est le projet du particlier ,un projet de centre équestre
Où se situera exactement l'implantation ,au cœur de la chaîne des Puys, à la place d'un ancien dépôt militaire
Quel est le nom du président de la République de l'époque ,Valéry Giscard d'Estaing
Qui est le décideur pour l'installation définitive ,le président de région
de quelle ampleur est-il,internationale
de quelle ampleur est-il,d'ampleur internationale
de quelle ampleur est-il,ampleur internationale
qu'est-ce que Vulcania,une attraction touristique d'ampleur internationale centrée sur le volcanisme
par qui est porté le projet,conseil régional
par qui est porté le projet,un ancien président de la République
quels sont les enjeux,enjeux locaux économiques, techniques, et surtout environnementaux
quand est lancé le projet,L'année suivante
quand est lancé le projet,1994
quel est le nom officiel de la Virginie ,La Virginie, officiellement le Commonwealth de Virginie (en anglais : Virginia /vɚˈdʒɪn.iə/ et Commonwealth of Virginia
dans quel pays se trouve la Virginie,Sud des États-Unis
combien d'états aux États-Unis porte-t-il le titre de Commonwealth,quatre
de quelle région dépend de la Virginie,Sud des États-Unis
de quelle région dépend de la Virginie,Sud
quelle est la capitale,Richmond
quelle est la capitale,Richmond
qu'est-ce que le nationalisme révolutionnaire ,Le nationalisme révolutionnaire, également connu sous l'acronyme NR, est un courant d'idées situé à l'extrême droite
quand est né ce mouvement ,le 4 mars 1962
où est-il né ,Venise
est-il européen ,Cette alliance, découlant du courant nationaliste européen, aurait visé à édifier une Europe unitaire
quel était son objectif,constituer une « troisième voie » entre d'une part l'URSS et le communisme, et d'autre part les États-Unis et le capitalisme
